YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2022,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,96055.0,13967.0,104429.0,21094.0,102211.0,11588.0,,,68983.0,18893.0,,,85224.0,27373.0,104172.0,49151.0,106598.0,69653.0,91853.0,18516.0,$96055,$13967,$104429,$21094,$102211,$11588,Not available,Not available,$68983,$18893,Not available,Not available,$85224,$27373,$104172,$49151,$106598,$69653,$91853,$18516,1
2022,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,94129.0,14111.0,102080.0,50059.0,,,,,96178.0,32395.0,,,114821.0,39761.0,,,,,89899.0,23866.0,$94129,$14111,$102080,$50059,Not available,Not available,Not available,Not available,$96178,$32395,Not available,Not available,$114821,$39761,Not available,Not available,Not available,Not available,$89899,$23866,1
2022,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,62108.0,12481.0,60930.0,35307.0,,,12148.0,11607.0,,,,,64970.0,29031.0,68053.0,9439.0,,,68704.0,14567.0,$62108,$12481,$60930,$35307,Not available,Not available,$12148,$11607,Not available,Not available,Not available,Not available,$64970,$29031,$68053,$9439,Not available,Not available,$68704,$14567,1
2022,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,89982.0,11739.0,105523.0,14311.0,,,,,111842.0,56875.0,,,67102.0,21654.0,66554.0,20907.0,110863.0,101328.0,69820.0,22859.0,$89982,$11739,$105523,$14311,Not available,Not available,Not available,Not available,$111842,$56875,Not available,Not available,$67102,$21654,$66554,$20907,$110863,$101328,$69820,$22859,1
2022,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,74970.0,13486.0,73905.0,21982.0,,,,,56272.0,15266.0,,,83350.0,15147.0,110104.0,52952.0,,,83698.0,13506.0,$74970,$13486,$73905,$21982,Not available,Not available,Not available,Not available,$56272,$15266,Not available,Not available,$83350,$15147,$110104,$52952,Not available,Not available,$83698,$13506,1
2012,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,185247.0,25643.0,135169.0,119972.0,,,333409.0,,272233.0,72372.0,,,,,168371.0,121996.0,184361.0,79355.0,112198.0,306619.0,$185247,$25643,$135169,$119972,Not available,Not available,$333409,Not available,$272233,$72372,Not available,Not available,Not available,Not available,$168371,$121996,$184361,$79355,$112198,$306619,1
2012,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,67370.0,13848.0,79698.0,21792.0,116693.0,120408.0,111740.0,44494.0,69797.0,238697.0,,,23895.0,30643.0,46306.0,83561.0,86686.0,34800.0,42787.0,18890.0,$67370,$13848,$79698,$21792,$116693,$120408,$111740,$44494,$69797,$238697,Not available,Not available,$23895,$30643,$46306,$83561,$86686,$34800,$42787,$18890,1
2012,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,97562.0,10628.0,88909.0,17563.0,84219.0,15485.0,,,122977.0,62575.0,,,103079.0,20461.0,245085.0,911.0,87393.0,24455.0,100022.0,14405.0,$97562,$10628,$88909,$17563,$84219,$15485,Not available,Not available,$122977,$62575,Not available,Not available,$103079,$20461,$245085,$911,$87393,$24455,$100022,$14405,1
2012,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,83477.0,15109.0,95855.0,15019.0,66520.0,108686.0,,,158554.0,80051.0,,,48616.0,24235.0,194710.0,195263.0,96063.0,15363.0,49364.0,21796.0,$83477,$15109,$95855,$15019,$66520,$108686,Not available,Not available,$158554,$80051,Not available,Not available,$48616,$24235,$194710,$195263,$96063,$15363,$49364,$21796,1
2012,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,89432.0,24345.0,76186.0,23000.0,,,,,156188.0,27860.0,,,,,,,81685.0,25287.0,74613.0,14242.0,$89432,$24345,$76186,$23000,Not available,Not available,Not available,Not available,$156188,$27860,Not available,Not available,Not available,Not available,Not available,Not available,$81685,$25287,$74613,$14242,1
2012,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,91790.0,14146.0,71611.0,18088.0,160961.0,41166.0,,,53845.0,48351.0,,,108196.0,35784.0,126964.0,59596.0,69581.0,43403.0,99522.0,25984.0,$91790,$14146,$71611,$18088,$160961,$41166,Not available,Not available,$53845,$48351,Not available,Not available,$108196,$35784,$126964,$59596,$69581,$43403,$99522,$25984,1
