YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2011,6037406412,Census Tract 4064.12,West Covina,Los Angeles County,California,WestCovina,128096.0,19400.0,126679.0,18937.0,42264.0,29285.0,,,179721.0,72463.0,,,161798.0,59745.0,,,117148.0,80998.0,156575.0,41761.0,$128096,$19400,$126679,$18937,$42264,$29285,Not available,Not available,$179721,$72463,Not available,Not available,$161798,$59745,Not available,Not available,$117148,$80998,$156575,$41761,1
2011,6037406500,Census Tract 4065,West Covina,Los Angeles County,California,WestCovina,94281.0,7668.0,91903.0,20488.0,52917.0,10753.0,,,103597.0,121909.0,,,93649.0,8658.0,193059.0,163636.0,89822.0,18480.0,95903.0,11979.0,$94281,$7668,$91903,$20488,$52917,$10753,Not available,Not available,$103597,$121909,Not available,Not available,$93649,$8658,$193059,$163636,$89822,$18480,$95903,$11979,1
2011,6037406601,Census Tract 4066.01,West Covina,Los Angeles County,California,WestCovina,119435.0,26589.0,78773.0,34015.0,150406.0,51524.0,,,149943.0,60338.0,,,137044.0,21877.0,221417.0,323166.0,62250.0,35491.0,123509.0,16375.0,$119435,$26589,$78773,$34015,$150406,$51524,Not available,Not available,$149943,$60338,Not available,Not available,$137044,$21877,$221417,$323166,$62250,$35491,$123509,$16375,1
2011,6037406602,Census Tract 4066.02,West Covina,Los Angeles County,California,WestCovina,98573.0,15314.0,99870.0,21620.0,142789.0,83188.0,,,97291.0,32706.0,,,80576.0,65534.0,105235.0,2816.0,91524.0,36976.0,99618.0,26000.0,$98573,$15314,$99870,$21620,$142789,$83188,Not available,Not available,$97291,$32706,Not available,Not available,$80576,$65534,$105235,$2816,$91524,$36976,$99618,$26000,1
2011,6037406701,Census Tract 4067.01,West Covina,Los Angeles County,California,WestCovina,75529.0,12393.0,64580.0,27910.0,50036.0,37660.0,,,88630.0,43100.0,,,79422.0,15057.0,,,48363.0,24196.0,80817.0,13645.0,$75529,$12393,$64580,$27910,$50036,$37660,Not available,Not available,$88630,$43100,Not available,Not available,$79422,$15057,Not available,Not available,$48363,$24196,$80817,$13645,1
2011,6037406702,Census Tract 4067.02,West Covina,Los Angeles County,California,WestCovina,78560.0,8947.0,63576.0,23213.0,54319.0,120587.0,,,77186.0,21438.0,,,96781.0,21492.0,,,50085.0,24125.0,90201.0,18988.0,$78560,$8947,$63576,$23213,$54319,$120587,Not available,Not available,$77186,$21438,Not available,Not available,$96781,$21492,Not available,Not available,$50085,$24125,$90201,$18988,1
2011,6037406800,Census Tract 4068,West Covina,Los Angeles County,California,WestCovina,125853.0,13788.0,105786.0,19221.0,146363.0,66561.0,,,120714.0,34979.0,,,143970.0,3771.0,108751.0,102004.0,98540.0,31602.0,141996.0,6260.0,$125853,$13788,$105786,$19221,$146363,$66561,Not available,Not available,$120714,$34979,Not available,Not available,$143970,$3771,$108751,$102004,$98540,$31602,$141996,$6260,1
2011,6037406901,Census Tract 4069.01,West Covina,Los Angeles County,California,WestCovina,66976.0,6279.0,48598.0,21524.0,71153.0,116368.0,,,49423.0,20427.0,,,81484.0,35360.0,85588.0,3865.0,55677.0,27846.0,74203.0,14199.0,$66976,$6279,$48598,$21524,$71153,$116368,Not available,Not available,$49423,$20427,Not available,Not available,$81484,$35360,$85588,$3865,$55677,$27846,$74203,$14199,1
2011,6037406902,Census Tract 4069.02,West Covina,Los Angeles County,California,WestCovina,84563.0,29319.0,42548.0,18721.0,,,,,108922.0,79428.0,,,94739.0,33399.0,,,35740.0,75545.0,83499.0,28273.0,$84563,$29319,$42548,$18721,Not available,Not available,Not available,Not available,$108922,$79428,Not available,Not available,$94739,$33399,Not available,Not available,$35740,$75545,$83499,$28273,1
2011,6037407400,Census Tract 4074,West Covina,Los Angeles County,California,WestCovina,99918.0,18815.0,92186.0,27621.0,215145.0,186174.0,,,112666.0,50975.0,,,137854.0,74272.0,74127.0,172503.0,53687.0,111857.0,92186.0,14717.0,$99918,$18815,$92186,$27621,$215145,$186174,Not available,Not available,$112666,$50975,Not available,Not available,$137854,$74272,$74127,$172503,$53687,$111857,$92186,$14717,1
