YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2019,6037401311,Census Tract 4013.11,Glendora,Los Angeles County,California,Glendora,96616.0,20730.0,101085.0,16214.0,,,,,80099.0,41472.0,,,,,,,98137.0,17825.0,108835.0,38820.0
2019,6037403901,Census Tract 4039.01,Glendora,Los Angeles County,California,Glendora,100130.0,14979.0,97141.0,17049.0,,,,,,,,,113922.0,33989.0,,,89967.0,19289.0,107416.0,23003.0
2019,6037403902,Census Tract 4039.02,Glendora,Los Angeles County,California,Glendora,105942.0,23040.0,102670.0,24230.0,,,,,125963.0,28750.0,,,,,,,107453.0,21892.0,88224.0,38757.0
2019,6037404000,Census Tract 4040,Glendora,Los Angeles County,California,Glendora,101049.0,12294.0,103238.0,14114.0,,,,,134420.0,67699.0,,,100663.0,60156.0,,,91690.0,19818.0,116070.0,29026.0
2010,6037400402,Census Tract 4004.02,Glendora,Los Angeles County,California,Glendora,125163.0,22577.0,117345.0,23935.0,,,,,209863.0,140058.0,,,55959.0,281588.0,136250.0,35319.0,127147.0,29655.0,67613.0,74559.0
2010,6037400404,Census Tract 4004.04,Glendora,Los Angeles County,California,Glendora,152055.0,13466.0,148870.0,17139.0,351236.0,,,,151408.0,50777.0,,,189348.0,104283.0,,,150896.0,16490.0,89760.0,76651.0
2010,6037400501,Census Tract 4005.01,Glendora,Los Angeles County,California,Glendora,192176.0,39424.0,185638.0,48789.0,,,351236.0,,271219.0,262493.0,,,212497.0,78164.0,167715.0,261861.0,191172.0,62471.0,112019.0,192617.0
2010,6037400604,Census Tract 4006.04,Glendora,Los Angeles County,California,Glendora,88521.0,10606.0,112537.0,24612.0,64695.0,42124.0,,,116103.0,101559.0,,,31278.0,35829.0,,,105810.0,26947.0,50020.0,25802.0
2010,6037400800,Census Tract 4008,Glendora,Los Angeles County,California,Glendora,75440.0,13108.0,74504.0,9340.0,,,,,158460.0,15430.0,,,52099.0,17543.0,,,73683.0,17344.0,66344.0,23586.0
2010,6037400900,Census Tract 4009,Glendora,Los Angeles County,California,Glendora,98631.0,11935.0,96872.0,12820.0,106249.0,17572.0,,,179716.0,38553.0,,,48857.0,101424.0,,,95304.0,15162.0,112999.0,38587.0
2010,6037401001,Census Tract 4010.01,Glendora,Los Angeles County,California,Glendora,150976.0,15083.0,150648.0,23616.0,,,,,153775.0,64761.0,,,151031.0,132350.0,,,145602.0,14971.0,171842.0,43980.0
2010,6037401002,Census Tract 4010.02,Glendora,Los Angeles County,California,Glendora,92074.0,23930.0,79468.0,19741.0,,,,,130977.0,36545.0,,,157976.0,48365.0,124250.0,87344.0,76326.0,18655.0,157338.0,30081.0
2010,6037401101,Census Tract 4011.01,Glendora,Los Angeles County,California,Glendora,82467.0,19102.0,78590.0,13492.0,,,,,158535.0,85658.0,,,130348.0,70754.0,60115.0,25646.0,80582.0,18000.0,77780.0,25976.0
2010,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,85877.0,13410.0,85877.0,29387.0,,,,,95473.0,95225.0,,,86169.0,30195.0,64499.0,33468.0,94994.0,20327.0,64540.0,42646.0
2010,6037401201,Census Tract 4012.01,Glendora,Los Angeles County,California,Glendora,116808.0,13791.0,117130.0,20433.0,102150.0,40884.0,,,121879.0,119122.0,,,142452.0,114999.0,118103.0,33492.0,111115.0,8404.0,195039.0,91939.0
2010,6037401202,Census Tract 4012.02,Glendora,Los Angeles County,California,Glendora,117384.0,6599.0,117225.0,5424.0,235895.0,122027.0,,,135225.0,38287.0,,,82061.0,63266.0,81838.0,122723.0,116586.0,5579.0,124688.0,50340.0
2010,6037401203,Census Tract 4012.03,Glendora,Los Angeles County,California,Glendora,105826.0,11210.0,106199.0,15891.0,49056.0,292060.0,,,121815.0,36242.0,,,105210.0,36347.0,6551.0,210197.0,107468.0,18406.0,90568.0,27767.0
2010,6037401311,Census Tract 4013.11,Glendora,Los Angeles County,California,Glendora,91004.0,11703.0,100495.0,11293.0,38285.0,79638.0,,,147770.0,41975.0,,,69788.0,20596.0,71774.0,6537.0,100612.0,15095.0,87833.0,18242.0
2010,6037403901,Census Tract 4039.01,Glendora,Los Angeles County,California,Glendora,103498.0,8376.0,101219.0,12354.0,,,,,108064.0,47421.0,,,98035.0,34106.0,,,106875.0,24393.0,99224.0,13284.0
2010,6037403902,Census Tract 4039.02,Glendora,Los Angeles County,California,Glendora,76482.0,14173.0,75253.0,12696.0,34904.0,33432.0,116661.0,117454.0,123196.0,114473.0,,,85467.0,43363.0,,,73518.0,14467.0,83657.0,30137.0
2010,6037404000,Census Tract 4040,Glendora,Los Angeles County,California,Glendora,92757.0,11922.0,91761.0,54588.0,149275.0,133769.0,124187.0,30142.0,51568.0,29485.0,,,105810.0,26961.0,41270.0,110860.0,68730.0,40212.0,101390.0,24095.0
2023,6037400402,Census Tract 4004.02,Glendora,Los Angeles County,California,Glendora,147670.0,28944.0,134444.0,32843.0,,,,,214688.0,98049.0,,,,,,,133056.0,35298.0,103906.0,75499.0
2023,6037400404,Census Tract 4004.04,Glendora,Los Angeles County,California,Glendora,180757.0,20513.0,180214.0,33133.0,,,,,250001.0,,,,,,250001.0,,180547.0,37900.0,180417.0,134690.0
2023,6037400501,Census Tract 4005.01,Glendora,Los Angeles County,California,Glendora,122083.0,109133.0,183864.0,79749.0,,,,,68333.0,31119.0,,,51544.0,21458.0,,,180938.0,98600.0,,
2023,6037400801,Census Tract 4008.01,Glendora,Los Angeles County,California,Glendora,124401.0,17380.0,123333.0,20452.0,250001.0,,,,134231.0,33985.0,,,105485.0,51523.0,152578.0,86494.0,116824.0,14386.0,107054.0,44858.0
2023,6037401001,Census Tract 4010.01,Glendora,Los Angeles County,California,Glendora,130764.0,37382.0,132292.0,50412.0,,,,,161250.0,116396.0,,,167750.0,113689.0,81182.0,55078.0,125819.0,42647.0,187530.0,61804.0
2023,6037401002,Census Tract 4010.02,Glendora,Los Angeles County,California,Glendora,87634.0,9210.0,87098.0,24275.0,132500.0,73087.0,,,48973.0,41108.0,,,85260.0,32128.0,87989.0,29680.0,97857.0,61343.0,73232.0,20375.0
2023,6037401101,Census Tract 4011.01,Glendora,Los Angeles County,California,Glendora,80161.0,10098.0,76941.0,6894.0,64821.0,14344.0,,,142054.0,117848.0,,,51067.0,16377.0,185000.0,110595.0,76714.0,5965.0,69728.0,20741.0
2023,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,99773.0,18361.0,99432.0,40761.0,,,,,144300.0,17967.0,,,86364.0,70267.0,95801.0,55003.0,69628.0,31482.0,109223.0,23983.0
2023,6037401201,Census Tract 4012.01,Glendora,Los Angeles County,California,Glendora,139450.0,28200.0,119599.0,25139.0,,,,,158750.0,132450.0,,,,,167972.0,58137.0,119188.0,25292.0,169194.0,44485.0
2023,6037401202,Census Tract 4012.02,Glendora,Los Angeles County,California,Glendora,107750.0,24549.0,101875.0,37750.0,116429.0,103906.0,,,106719.0,53814.0,,,130313.0,122885.0,150875.0,111036.0,120294.0,33417.0,95417.0,38581.0
2023,6037401203,Census Tract 4012.03,Glendora,Los Angeles County,California,Glendora,106592.0,9843.0,105526.0,13093.0,,,,,129805.0,36464.0,,,105750.0,30170.0,141875.0,98814.0,99483.0,23659.0,122750.0,43785.0
2023,6037401311,Census Tract 4013.11,Glendora,Los Angeles County,California,Glendora,93036.0,26481.0,87583.0,28620.0,116389.0,83105.0,,,77660.0,25236.0,,,135484.0,130032.0,142036.0,87689.0,77147.0,31398.0,140987.0,43562.0
2023,6037403901,Census Tract 4039.01,Glendora,Los Angeles County,California,Glendora,118523.0,18480.0,109722.0,32770.0,206250.0,18710.0,,,123875.0,58788.0,,,140282.0,54789.0,,,94412.0,30694.0,141331.0,27676.0
2023,6037403902,Census Tract 4039.02,Glendora,Los Angeles County,California,Glendora,84301.0,13021.0,90147.0,21584.0,,,,,,,,,105263.0,49469.0,72042.0,14779.0,90404.0,29139.0,84858.0,43972.0
